quarter,gdp_growth,inflation,unemployment,real_gdp,nominal_gdp,personal_tax,corporate_tax,personal_tax_rates,corporate_tax_rates,exports,imports,trade_balance,net_foreign_investment_income,debt_to_gdp,interest_rate,transfer_payments_ratio,federal_expenditures,government_transfer_payments,federal_surplus,ten_year_treasury_bond_rate,simulation_type
2012Q1,3.34037672751748,228.32595384616545,8.269110081173062,17367.01000000128,16068.805000001592,1483.7180000003548,310.7140000001232,0.137738886015378,0.163266170849852,2189.981000000224,2792.253000000449,-455.64800000021927,246.1880000000084,12049.104999996745,0.106290322580645,0.129789203612067,915.6159790820834,2199.262999999898,-1110.3939999993238,2.063153213070547,FRB/US
2012Q2,1.7813665065297355,228.8050769230889,8.18495390690283,17444.52500000134,16207.115000001657,1503.7760000003768,325.04100000012426,0.137738886015378,0.16243721945537,2215.5860000002435,2780.8270000004645,-440.0160000002141,228.09600000000944,12253.604999996574,0.15453125,0.130331774270974,906.9366009365413,2229.999999999891,-1093.1199999992878,1.8260546810926752,FRB/US
2012Q3,0.5756975059455275,229.8060615384742,8.024221356941048,17469.650000001384,16319.54100000178,1526.4530000003954,332.87600000013276,0.137738886015378,0.161684762037743,2227.73400000026,2750.8170000004725,-395.4640000002043,229.2110000000119,12503.108999996384,0.146190476190476,0.130876897574837,911.8825436637823,2242.4709999998927,-1086.7439999992519,1.639430162036338,FRB/US
2012Q4,0.46229496630090255,231.37565151516492,7.818849601661945,17489.85200000138,16420.419000001883,1590.9120000004243,332.8300000001343,0.137738886015378,0.160987432889265,2237.498000000279,2753.3730000004825,-381.60000000019295,227.26700000001432,12847.827999996149,0.160967741935484,0.131424525764301,887.3513464718945,2247.802999999898,-1000.4849999992188,1.689131144617487,FRB/US
2013Q1,3.9269037062069856,232.2699843750143,7.75807777827124,17662.40000000145,16648.189000002007,1667.9720000004452,350.61600000014136,0.137738886015378,0.160324011590242,2255.9290000002966,2755.2770000004793,-363.69200000017116,215.89700000001542,13195.651999995878,0.144262295081967,0.131974611924474,860.1175700085837,2260.3649999999043,-774.2599999991742,1.9456683297952568,FRB/US
2013Q2,1.0691153060570007,232.03035384616868,7.550760173782894,17709.671000001523,16728.68700000207,1700.9760000004644,347.25000000014245,0.137738886015378,0.159673595039269,2261.403000000314,2759.7830000004815,-356.64400000015524,229.01500000001607,13104.00799999571,0.11703125,0.132527108813019,853.8727577828133,2276.728999999899,-531.2889999991135,1.9857359342278027,FRB/US
2013Q3,3.3911586209995908,233.29024242425803,7.271445635035728,17860.450000001612,16953.838000002128,1694.8620000004878,353.8540000001447,0.137738886015378,0.159016821263779,2285.116000000329,2767.1830000005057,-341.56800000016426,240.41800000001655,13257.918999995474,0.08546875,0.13308196811715,843.5758238530716,2298.709999999884,-703.3949999990828,2.7478953115643097,FRB/US
2013Q4,3.4718560953045596,234.15613636365296,6.966885392086768,18016.147000001587,17192.01900000225,1718.8370000005034,356.6490000001497,0.137738886015378,0.158335711810697,2349.2400000003577,2783.2590000005353,-296.1640000001619,235.62000000002018,13705.1269999951,0.085483870967742,0.133639140079929,830.4718887326027,2264.880999999894,-526.7979999990453,2.785850009610455,FRB/US
2014Q1,-1.3827712598619253,235.6117500000173,6.642746676086638,17953.974000001668,17197.738000002344,1767.6240000005344,392.6210000001543,0.137738886015378,0.15761396273714,2343.602000000375,2853.69000000054,-363.6560000001445,237.4670000000245,13954.550999994784,0.072786885245902,0.13419857313486,820.2401194848239,2311.6469999998917,-556.5639999989979,2.8034000044963316,FRB/US
2014Q2,5.13427609166044,236.86681538463364,6.231531604891842,18185.911000001703,17518.508000002486,1779.4260000005534,414.281000000175,0.137738886015378,0.156836826915499,2395.1680000004017,2900.5720000005695,-348.6760000001488,228.39700000002284,13911.000999994578,0.09109375,0.134760210464934,815.2974102951372,2324.545999999897,-580.2419999989554,2.651822215034761,FRB/US
2014Q3,4.832259330311928,237.47890909092806,6.110223979226038,18406.94100000172,17804.22800000266,1819.8580000005786,386.7050000001852,0.137738886015378,0.155994764923288,2399.1910000004164,2888.5490000005752,-356.75600000013725,252.0020000000296,14141.264999994255,0.0896875,0.135323991116997,831.9599673951258,2354.1769999999124,-627.9249999989222,2.534931235015242,FRB/US
2014Q4,2.017834406173336,236.88403030305005,5.722181558562717,18500.031000001727,17912.0790000029,1857.3550000006062,390.39000000020036,0.137738886015378,0.155082800742595,2376.218000000435,2906.96900000059,-411.1360000001346,222.7680000000284,14441.053999993892,0.102096774193548,0.135889849061012,815.9389006034471,2425.462999999948,-611.3529999988895,2.3183854818342318,FRB/US
2015Q1,3.585819150774227,235.3554062500204,5.539569541241734,18666.6210000019,18063.529000003087,1927.5470000006478,402.7460000002109,0.137738886015378,0.154098009562537,2299.045000000432,2825.476000000567,-397.58000000011623,222.74100000002682,14519.908999993608,0.114590163934426,0.136457713378069,820.3044004577374,2472.661999999955,-578.6809999988375,2.0208803317585358,FRB/US
2015Q2,2.469978633016723,236.95936923079057,5.4472665790615595,18782.24300000203,18279.784000003234,1965.7220000006864,408.31100000021854,0.137738886015378,0.153039967820364,2300.4410000004414,2809.9680000006074,-397.9000000001493,211.983000000025,14505.61599999334,0.1259375,0.137027511165673,825.0878184138845,2491.3759999999456,-545.3769999987726,2.220818754285488,FRB/US
2015Q3,1.5977848462767956,237.8550151515372,5.131069976248527,18857.418000002097,18401.626000003347,1971.5550000007122,380.224000000208,0.137738886015378,0.151912262818604,2260.724000000451,2798.8060000006385,-439.7080000001684,213.16000000002933,14600.72999999302,0.135692307692308,0.13759916913263,824.2979838427111,2527.95999999995,-565.2469999987464,2.2609734386202502,FRB/US
2015Q4,0.7372366908455777,237.83312121214416,5.042444871081173,18892.20600000226,18435.137000003517,1987.4420000007508,349.31700000020874,0.137738886015378,0.150723320187812,2222.27900000046,2745.517000000644,-398.62800000015636,232.630000000037,15165.625999992444,0.160806451612903,0.138172612729691,832.9691191198201,2450.029999999929,-540.4529999986694,2.2429806417033245,FRB/US
2016Q1,2.311386607388499,237.70135384617748,4.9088960367691525,19001.690000002254,18525.933000003704,1949.931000000767,364.1040000002228,0.137738886015378,0.149485186094272,2181.95700000047,2693.639000000682,-416.060000000187,214.62600000003587,15401.754999992036,0.365806451612903,0.13874776650914,831.6053970245569,2550.582999999954,-638.7609999986348,1.9718278607379374,FRB/US
2016Q2,1.282438265070596,239.59953846156318,4.934532161874839,19062.709000002335,18711.70200000388,1967.568000000796,367.1370000002277,0.137738886015378,0.148212833022318,2221.9360000005004,2711.306000000674,-401.9240000001413,215.74700000004546,15409.706999991738,0.37,0.139324548701176,824.5302398439619,2564.0989999999533,-654.5619999985864,1.786782816052053,FRB/US
2016Q3,2.8275436764424455,240.61406060608627,4.899861195039849,19197.938000002356,18892.639000003986,1996.0350000008282,375.5140000002269,0.137738886015378,0.146924312334497,2270.0000000005284,2751.229000000699,-398.24800000014113,219.82400000004415,15668.296999991298,0.3953125,0.139902875429288,830.2858531058151,2606.068999999955,-681.7689999985466,1.5921156294639924,FRB/US
2016Q4,2.211074114485711,242.14072307694983,4.792278801804656,19304.35200000248,19089.379000004126,2017.68400000086,353.42600000022935,0.137738886015378,0.145641684433255,2268.339000000547,2799.1450000007203,-368.6320000001326,275.26300000005284,16008.290999990797,0.449180327868853,0.140482659317988,831.9151017655972,2597.0769999999493,-694.1169999984975,2.187006561482148,FRB/US
2017Q1,1.9428349324151386,243.8343384615663,4.582740611646789,19398.34300000252,19280.08400000429,2028.2450000008946,266.9070000002199,0.137738886015378,0.144391454091473,2339.7280000005794,2873.148000000775,-341.8520000001478,272.2730000000564,16005.624999990483,0.703870967741935,0.141063810062694,826.3784363158411,2605.4359999999533,-710.077999998447,2.489806475177453,FRB/US
2017Q2,2.2332444051933464,244.11596923079793,4.376841266223252,19506.949000002667,19438.64300000448,2037.088000000929,279.5890000002275,0.137738886015378,0.143202790176289,2349.6810000006035,2903.1800000008,-415.76000000015387,264.1620000000572,15964.127999990182,0.952812499999999,0.141646232116232,834.3091526935385,2657.885999999957,-727.7999999983797,2.2932634921296646,FRB/US
2017Q3,3.141726102740705,245.28380000003,4.328403519480046,19660.766000002724,19692.59500000462,2080.123000000973,295.69500000023345,0.137738886015378,0.142101341430041,2384.5240000006306,2916.022000000837,-343.0640000001559,308.4550000000643,16267.150999989652,1.155555555555554,0.14222982307925,832.9133059699327,2691.053999999949,-741.8049999983114,2.2638809605245545,FRB/US
2017Q4,4.48297110775826,247.2296153846468,4.185744293534883,19882.3520000028,20037.08800000478,2149.564000001018,296.9240000002298,0.137738886015378,0.141110347010155,2479.1070000006794,3034.0040000008867,-369.78400000015114,326.91000000007335,16606.938999989092,1.201774193548386,0.142814474733964,849.3451050205775,2713.144999999955,-767.5049999982701,2.3850225748547773,FRB/US
2018Q1,3.240477819669963,249.30816923080198,4.040592988871149,20044.07700000293,20328.553000004995,2096.480000001043,270.35900000023327,0.137738886015378,0.140251499457331,2517.2680000007153,3093.2990000009086,-387.692000000131,314.8220000000779,17070.616999988444,1.447903225806453,0.143400072796428,862.8761987301459,2744.155999999955,-884.276999998212,2.772808184388681,FRB/US
2018Q2,2.1176849215095217,250.682476923111,3.9384626419033775,20150.47600000304,20580.9120000052,2083.765000001073,289.5050000002432,0.137738886015378,0.139544737494224,2562.1720000007463,3105.995000000948,-376.6160000001427,303.4710000000764,17114.19599998807,1.737187500000001,0.143986495771684,870.2329355783955,2774.225999999954,-901.060999998129,2.9274609349662275,FRB/US
2018Q3,2.487041930091749,251.67072307695852,3.801181929506076,20276.154000003142,20798.730000005497,2110.728000001118,287.14200000025454,0.137738886015378,0.139006366169256,2535.501000000767,3153.7470000010053,-477.7960000001798,268.2440000000765,17440.62099998747,1.923492063492064,0.144573614162037,885.7570420665991,2766.934999999966,-879.8099999980437,2.930379371793832,FRB/US
2018Q4,0.5661759932770847,252.7110757576125,3.846553968052248,20304.874000003307,20917.867000005717,2108.591000001157,293.33000000026794,0.137738886015378,0.138649949694211,2537.4150000007908,3171.622000001036,-517.292000000187,274.6920000000804,17865.02599998679,2.21709677419355,0.145161289504258,895.2826396909215,2818.6559999999686,-960.3899999979602,3.0456426221810453,FRB/US
2019Q1,2.4895091629076656,253.36093750003798,3.8676476673080598,20431.64100000338,21111.600000005954,2181.1630000012187,269.17900000027305,0.137738886015378,0.138486252143326,2540.244000000813,3132.5390000010784,-460.51600000020187,292.31500000008634,18143.778999986203,2.401311475409838,0.145749372033422,916.548029367762,2913.2209999999736,-1035.6489999978762,2.6507475415207655,FRB/US
2019Q2,3.3267111731603904,255.24913846157818,3.6703758416051313,20602.275000003512,21397.938000006186,2244.288000001267,282.4280000002773,0.137738886015378,0.138523426845819,2547.448000000849,3165.4100000011176,-468.0280000001966,292.91500000009364,18053.020999985903,2.3978125,0.146337701402653,916.2978489352522,2939.8369999999804,-1055.4319999978259,2.3504460160685987,FRB/US
2019Q3,4.652841032366694,256.0798181818594,3.6312644449368436,20843.322000003696,21717.171000006456,2222.0620000013037,280.9860000002908,0.137738886015378,0.138765394129993,2532.405000000872,3117.952000001105,-440.63200000015416,279.74600000009946,18616.23299998506,2.1978125,0.146926109555476,930.7512433420991,2951.452999999972,-1064.673999997746,1.8070921860628173,FRB/US
2019Q4,2.7182543872228853,257.87703030307324,3.57882007960569,20985.448000003824,21933.217000006753,2253.0600000013633,302.21300000030215,0.137738886015378,0.139212393424697,2537.466000000904,3050.8240000011333,-397.83200000015506,262.606000000097,19039.897999984296,1.650483870967741,0.147514419662794,937.4164816131924,2988.8489999999747,-1019.4139999976633,1.8090887146603496,FRB/US
2020Q1,-5.608905961005917,258.75473846158326,3.844022931610556,20693.23800000383,21727.657000006904,2276.168000001403,255.92800000026253,0.137738886015378,0.139860549902949,2416.1810000008927,2929.7590000010982,-402.1280000001262,271.29200000010655,19539.607999983484,1.232903225806452,0.148102444653039,949.1318254415812,3052.630000000002,-1072.41299999768,1.3998338733938482,FRB/US
2020Q2,-32.957035958051506,256.3333538461995,13.019188117246298,19056.617000003567,19935.444000006482,2133.639000001319,266.0340000002454,0.137738886015378,0.14070302662505,1814.4010000006936,2350.926000000816,-601.4440000000608,178.41100000010456,22391.681999982047,0.05875,0.148689986856235,1047.2954354693206,5351.612000000438,-5349.866999998797,0.7236857100760864,FRB/US
2020Q3,30.15512563270093,259.2271515151994,8.836065579679081,20548.793000003843,21684.5510000073,2275.1720000014457,340.10700000033785,0.137738886015378,0.141728805464051,2105.083000000825,2801.482000000962,-675.7160000000697,209.87700000010327,22920.578999981863,0.092769230769231,0.149276838936542,991.7088333700441,4238.541000000284,-3362.883999998198,0.6496656229715229,FRB/US
2020Q4,4.315538261194973,261.0664848485347,6.750529253340206,20771.691000003884,22068.767000007578,2406.750000001533,333.6220000003069,0.137738886015378,0.14292467119638,2268.8910000009046,3027.199000001094,-725.5160000001453,186.80800000007443,23621.05999998115,0.089032258064516,0.149862894645914,996.9222467672035,3591.207000000187,-1977.8439999978418,0.8601645177327963,FRB/US
2021Q1,5.482993242419809,263.7104375000521,6.2421083591032005,21058.379000003893,22656.79300000785,2578.096000001605,373.0820000003526,0.137738886015378,0.144274517467394,2381.2240000009665,3176.9820000011923,-758.0160000001723,183.46300000008296,23962.808999981284,0.076393442622951,0.150448090470693,1055.6183351263458,5880.261000000657,-4170.416999998217,1.3617639344253847,FRB/US
2021Q2,6.231388706071073,268.62529230774703,5.939336114898037,21389.005000004006,23368.861000008255,2706.2030000016966,437.5930000003933,0.137738886015378,0.145760578909852,2505.0320000010374,3340.1140000012783,-844.9400000001872,129.99200000008318,24321.358999981203,0.06875,0.151032373729564,1023.7299908601951,4174.350000000335,-3359.540999998126,1.645696874999147,FRB/US
2021Q3,3.396932727144986,272.89000000005734,5.133398153927737,21571.42100000415,23921.991000008737,2781.7730000017777,463.8580000004058,0.137738886015378,0.147362907875707,2570.103000001088,3458.783000001365,-939.9720000002319,135.42100000008597,24449.967999980956,0.0903125,0.151615800103444,996.7099255438852,3933.237000000294,-2270.412999997702,1.3579046874992122,FRB/US
2021Q4,7.148379282894268,278.7466060606666,4.178407805872889,21960.388000004285,24777.038000009332,2880.152000001868,526.000000000429,0.137738886015378,0.149060621433643,2765.360000001195,3685.956000001535,-928.992000000282,161.7330000000957,25304.483999979904,0.07952380952381,0.152198453820738,1010.0343715496678,3730.1600000002636,-1554.6939999974002,1.580293548386253,FRB/US
2022Q1,-1.0311458060165535,284.91576562506407,3.8492609834468383,21903.850000004248,25215.491000009788,3289.093000002038,550.4120000004375,0.137738886015378,0.150832901061779,2848.6980000012645,3925.742000001697,-1167.2760000003843,117.6510000000967,26035.870999978717,0.124354838709677,0.152780432637255,978.540856808602,3806.467000000303,-897.4229999971192,2.0176370967731425,FRB/US
2022Q2,0.28061931633800463,291.75160000006764,3.672349672505572,21919.222000004353,25805.791000010362,3332.0310000021004,574.7100000004808,0.137738886015378,0.15266150188567,3071.5510000013946,4093.66300000181,-1052.396000000345,160.97400000011768,26070.380999978075,0.758571428571428,0.153361834908307,971.7070701670406,3832.402000000328,-907.8919999969768,3.0128145161280013,FRB/US
2022Q3,2.6838090928244185,295.5125151515858,3.5663602490262014,22066.7840000045,26272.01100001086,3258.7030000021427,561.2260000005048,0.137738886015378,0.154532068202416,3102.550000001443,3988.447000001806,-922.116000000291,176.5650000001259,26488.093999977096,2.2009375,0.153942757869117,971.1711310769967,3903.022000000351,-1052.5419999968212,3.1816703124990657,FRB/US
2022Q4,3.297680891456878,298.4498923077658,3.581549507458955,22249.45900000454,26734.277000011287,3236.8450000021676,569.0860000005079,0.137738886015378,0.156433452145118,3046.7180000014487,3897.4020000018104,-906.6040000002863,141.89800000012764,26851.37599997618,3.649672131147545,0.154523293568654,1002.9528885960306,3967.5010000003826,-1223.286999996745,3.91553770491693,FRB/US
2023Q1,2.758640643497756,301.2019076923843,3.5147932207621126,22403.435000004672,27164.35900001181,2869.036000002093,592.9330000005299,0.137738886015378,0.158355983382441,3060.562000001485,3874.210000001822,-921.32000000026,100.06600000013421,27248.227999975334,4.521935483870969,0.155103527996035,1016.7380841853445,4001.9650000004176,-1637.5439999967552,3.705206451611804,FRB/US
2023Q2,2.4205568786165093,303.4784769231563,3.559571060556735,22539.418000004767,27453.815000012153,2864.1030000021337,591.8640000005264,0.137738886015378,0.160291748132074,2995.5240000014846,3799.003000001795,-930.4120000002767,104.7320000000991,27766.008999974358,4.987301587302268,0.155683540408126,1013.4579440642433,4037.5900000004385,-1659.4789999966622,3.6663619047610196,FRB/US
2023Q3,4.2632906579783025,306.0390307693132,3.6970137243003665,22780.933000004792,27967.697000012668,2901.32800000218,617.7820000005638,0.137738886015378,0.162235295151518,3062.041000001547,3843.1320000018627,-882.6360000002445,100.50100000013063,28668.65199997299,5.262380952380953,0.156263401225584,1031.5863491590287,4016.667000000469,-1677.1799999965476,4.216146031744814,FRB/US
2023Q4,3.1423157415908065,308.0891076923932,3.761732361150585,22960.600000004943,28296.96700001312,2930.1940000022373,631.6900000006083,0.137738886015378,0.164182982101631,3091.748000001595,3882.89900000191,-887.1360000002356,94.88200000013686,29471.809999971676,5.330000000000001,0.156843170927778,1032.3176495240862,3992.03100000047,-1691.4169999963804,4.549179032257144,FRB/US
2024Q1,1.6159400794393262,310.9495230770116,3.7807176669079383,23053.54500000502,28624.069000013536,3002.343000002319,630.2500000005872,0.137738886015378,0.166132728153065,3125.4210000016437,3966.9890000020064,-963.9360000002937,82.19100000013204,30039.200999970577,5.330000000000001,0.157422896349457,1028.5536098666585,4101.541000000529,-1746.1469999963106,4.211768852457764,FRB/US
2024Q2,2.945050185764586,313.1647538462454,3.960745373734254,23223.90600000507,29016.714000014104,3058.579000002387,657.395000000627,0.137738886015378,0.168083120158519,3154.3210000016898,4061.1920000020855,-1067.1480000003255,59.901000000141465,30153.1799999699,5.33,0.158002607514334,1043.1926082938705,4219.362000000612,-1763.6419999961938,4.47588095237974,FRB/US
2024Q3,1.3832095855842317,315.46753455009434,4.2943634196485725,23304.35383860521,29198.005538614434,3044.7381762124323,666.710698184932,0.137738886015378,0.168083120158519,3167.085408281721,4150.367998862155,-1208.823741430382,-8.72864159535189,30217.114958469294,4.94435440636,0.158002607514334,1060.111386589962,4303.733529220651,-1915.5085869257894,4.3824529571391055,FRB/US
2024Q4,1.9768510670513895,317.25767697409754,4.399999999988689,23419.81200000521,29432.026520915028,3176.755016732549,681.7367549305579,0.137738886015378,0.168083120158519,3193.3357644917423,4234.828498322092,-1302.4358953714375,-42.574739252734894,30728.555809968257,4.558708812757095,0.158002607514334,1072.7245551899628,4388.746880150748,-1894.2253761060442,4.301674361434717,FRB/US
